,index,tweet,mark
1623,2044,Delays on I-280 eastbound between East of Exit 12 - Garden State Parkway (Newark) and Stickel Drawbridge (Newark) delays due to volume   ,1
1980,2519,Delays on US 1 northbound approaching Franklin Corner Rd/Bakers Basin Rd (Lawrence Twp) delays due to volume   ,1
4029,5225,Delays on New Jersey Turnpike - Eastern Spur northbound Southern Mixing Bowl (Newark) to North of Interchange 15E - US 1&9 (Newark) 1 1/2 mile delay due to volume   ,1
5506,7044,"Bus Route No. 25, the 9:08 pm departure from Maplewood to NBC, Doremus currently delayed due to a medical emergency onboard in Maplewood.",1
4253,5500,Heavy traffic on NJ 55 northbound approaching NJ 42 (Deptford Twp) delays due to volume   ,1
5810,7364,"Good evening Ernesto, thank you for the alert. I have forwarded this information to our bus department for further investigation. - DK",1
268,307,Delays on I-280 eastbound between Exit 12 - Garden State Parkway (East Orange) and Exit 16E - Essex St (Harrison) delays due to volume   ,1
5891,7451,"M&E train  871, the 7:21am from Lake Hopatcong, is up to 15 min. late due to slippery rail conditions.",1
4845,6310,Cranford Station: Inbound (Eastbound) Elevator Temporarily Out of Service - Effective Immediately ,1
5809,7363,"M&E train  6664, the 5:38pm from Convent, is up to 10 min. late due to an earlier switch problem.",1
6151,7741,"M&E train  6355, the 6:40pm from Brick Church is up to 15 min. late due to equipment availability.",1
2944,3830,Delays on New Jersey Turnpike - Western Spur southbound (Carlstadt) to South of Interchange 16W - NJ 3 (Rutherford) 3 mile delay due to volume   ,1
5190,6682,"Bus Route No. 41, the 4:38 pm departure from Newark to Orange Station currently delayed due to a vehicle related problem in Newark.",1
1451,1828,Delays on Garden State Parkway northbound South of Exit 143C - NJ 124 (Irvington Twp) to Exit 145 - I-280 (East Orange) 2 mile delay due to volume   ,1
3741,4801,Crash on New Jersey Turnpike - Western Spur northbound North of Interchange 15W - I-280 (Kearny) all lanes open   ,1
5276,6783,"Bus Route No. 319, the 10:05am arrival into Atlantic City is operating with a delay from the NJTPKE South by Interchange 11 due to an earlier mechanical problem.",1
4647,6030,Delays on I-287 southbound between North of Exit 14 - US 22 (Bridgewater Twp) and Exit 13 - NJ 28 (Bridgewater Twp) delays due to volume   ,1
1200,1470,Delays on Holland Tunnel eastbound from New Jersey (New York) . The travel time to the New York side is 30 minutes from New Jersey Turnpike Exit 14C and 25 minutes from New Jersey 139 at Tonnelle Circle   ,1
2802,3679,Delays on New Jersey Turnpike - Hudson County Extension eastbound entering at Interchange 14 - I-78 (Newark) due to volume   ,1
5028,6502,"Bus Route No. 65, the 3:05 pm departure from Bridgewater Common Mall to NPS currently disabled and awaiting mechanical assistances in Springfield.",1
6335,7950,"NEC train  3834, the 11:03am, from SEC, is subject to up to 25 min. delays due to an earlier disabled train.",1
3704,4762,Delays on George Washington Bridge eastbound from New Jersey Side/Lower Level Toll Plaza (Fort Lee) . The travel time is 25 minutes on Interstate 95 at Interstate 80 to the Alexander Hamilton Bridge   ,1
852,1038,Delays and Sun glare on I-295 southbound from Exit 52 - Columbus Rd (Mansfield Twp) to Exit 47 - CR 541/Burlington-Mount Holly Rd (Burlington Twp) delays due to volume and sun glare   ,1
2807,3686,Delays on NJ 55 northbound approaching NJ 42 (Deptford Twp) delays due to volume   ,1
3125,4051,Delays on I-78 eastbound approaching New Jersey Turnpike Toll Plaza (Newark) delays due to volume   ,1
2698,3510,Delays on New Jersey Turnpike - Eastern Spur both directions exiting at Interchange 15E - US 1&9 (Newark) due to delays on US 1&9   ,1
4256,5503,Disabled vehicle on Lincoln Tunnel eastbound New Jersey Side - South Tube (Weehawken Twp) to New York Side - South Tube (Manhattan) right lane blocked   ,1
5006,6479,"M&E train  880, the 6:05pm from Summit is up to 15 min. late due to an earlier signal issue.",1
44,52,Delays on Holland Tunnel westbound from (New York) . The travel time from the New York side is 20 minutes to New Jersey Turnpike Exit 14C and 30 minutes to New Jersey 139 at Tonnelle Circle   ,1
2248,2972,Delays on US 1 northbound approaching Washington Rd (West Windsor Twp) delays due to volume   ,1
5902,7464,"NJCL train  3289, the 9:38pm from PSNY is cancelled due to equipment availability. Customers to train  3293 the 10:20pm from PSNY.",1
91,109,Delays on NJ 129 southbound approaching CR 650/Lalor St (Hamilton Twp) delays due to volume   ,1
1187,1456,Delays on George Washington Bridge eastbound from New Jersey Side/Upper Level Toll Plaza (Fort Lee) . The travel time is 50 minutes from Interstate 95 at Interstate 80 to the Alexander Hamilton Bridge   ,1
1266,1552,Delays on George Washington Bridge westbound from New York Side/Upper Level (Manhattan) . Travel time of 40 minutes from the Cross Bronx Expressway at Jerome Avenue to Interstate 95 at Interstate 80   ,1
6205,7798,"Bus Route No. 89, the 3:20 pm departure from North Bergen to Hoboken Terminal currently disabled and awaiting mechanical assistances in North Bergen.",1
3214,4146,Delays on I-295 northbound Exit 29 - US 30 (Barrington) to South of Exit 34 - NJ 70 (Cherry Hill Twp) delays due to volume   ,1
5519,7057,"M&E Line train  0439, the 7:04pm from Hoboken, is up to 10 min. late due to earlier equipment availability.",1
3758,4821,Crash on Garden State Parkway express lanes northbound North of Exit 124 - Main St (Sayreville) left lane blocked   ,1
3822,4921,Delays on George Washington Bridge eastbound from New Jersey Side/Lower Level Toll Plaza (Fort Lee) . The travel time is 25 minutes on Interstate 95 at Interstate 80 to the Alexander Hamilton Bridge   ,1
988,1204,Delays on NJ 129 northbound In the vicinity of 3rd St (Trenton) to US 1 (Trenton) delays due to volume   ,1
4833,6298,"NEC train  3727, the 6:12pm from Rahway is up to 10 min. late due to earlier equipment availability.",1
5893,7455,"MBPJ train  0042, the 6:00am from Secaucus, is up to 15 min. late due to slippery rail conditions.",1
1639,2060,Delays on NJ 55 southbound North of Exit 58 - Deptford Center Rd (Deptford Twp) to NJ 42 (Deptford Twp) delays due to volume   ,1
736,866,Delays on NJ 495 eastbound between New Jersey Turnpike (Secaucus) and US 1&9 (North Bergen Twp) delays due to volume   ,1
4272,5521,Delays on New Jersey Turnpike outer roadway northbound North of Interchange 14 - I-78/US 1&9 (Newark) to Southern Mixing Bowl (Newark) 1 mile delay due to volume   ,1
4278,5527,Heavy traffic on NJ 55 northbound approaching NJ 42 (Deptford Twp) delays due to volume   ,1
309,357,Crash on New Jersey Turnpike - Hudson County Extension eastbound West of Newark Bay Bridge (Newark) all lanes open to traffic   ,1
5241,6742,"Revise Your Ride -  University will reimburse 50% of the cost of a monthly train pass for eligible Faculty, Staff, and Graduate Students.   ",1
3963,5156,Delays on George Washington Bridge westbound from New York Side/Lower Level (Manhattan) . Travel time of 15 minutes on the Cross Bronx Expressway at Jerome Avenue to Interstate 95 at Interstate 80   ,1
4598,5960,Delays and Pothole repairs on NJ 42 southbound approaching Exit 13 - NJ 55 (Deptford Twp) 15-20 minute delay use caution   ,1
2032,2575,Delays on NJ 495 eastbound between New Jersey Turnpike (Secaucus) and Lincoln Tunnel (Weehawken Twp) delays due to volume   ,1
4423,5772,Delays on I-287 southbound between North of exit 36 - CR 510/Morris Ave (Morris Twp) and Exit 33 - Harter Rd/US 202 (Morris Twp) delays due to volume   ,1
3656,4697,Delays on I-78 eastbound approaching New Jersey Turnpike Toll Plaza (Newark) delays due to volume   ,1
935,1137,Delays on George Washington Bridge eastbound from New Jersey Side/Upper Level Toll Plaza (Fort Lee) . The travel time is 30 minutes from Interstate 95 at Interstate 80 to the Alexander Hamilton Bridge   ,1
5250,6753,"RVL train  5123, the 12:29pm from Westfield, is up to 20 min. late due to a switch issue near Westfield.",1
5291,6799,"M&E train  6410, the 8:11am PSNY arrival, is up to 15 min. late due to slippery rail conditions.",1
5223,6720,"Bus Route No. 406, the 1:44 pm departure from Philadelphia to WRTC, Camden did not operate today due to a mechanical problem in Marlton.",1
2568,3359,Delays on Lincoln Tunnel eastbound from New Jersey. (New York) The travel time is 25 minutes from New Jersey Turnpike Exit 16E to the New York side   ,1
3500,4536,Crash on New Jersey Turnpike - Hudson County Extension westbound East of Newark Bay Bridge (Bayonne) 2 lanes blocked   ,1
1392,1766,Delays on George Washington Bridge westbound from New York Side/Lower Level (Manhattan) . Travel time of 15 minutes on the Cross Bronx Expressway at Jerome Avenue to Interstate 95 at Interstate 80   ,1
1528,1913,JOB ALERT! DRPA is hiring a Maintenance Technician to join our bridge operations team. The position maintains and improves the integrity of bridge infrastructure in order to provide safe passage for the motoring public. For details or to apply  pic.twitter.com/ZIzq1B5sNp,1
2392,3128,Delays on US 1 southbound from North of Quaker Bridge Rd (West Windsor Twp) to Franklin Corner Rd/Bakers Basin Rd (Lawrence Twp) delays due to volume   ,1
5322,6831,Bus service to/from PABT is on or close to schedule following earlier heavy traffic delays on Rt. 495.,1
3806,4905,Debris spill on Garden State Parkway local lanes southbound North of Exit 116 - PNC Arts Center (Holmdel Twp) left lane blocked deer partially in the lane   ,1
4731,6119,Delays on US 1 northbound Alexander Rd (West Windsor Twp) to Harrison St (West Windsor Twp) delays due to volume   ,1
5527,7065,"Good evening Brenda, thank you for the additional data. I have forwarded this information to our bus department for further investigation. - DK",1
5847,7404,"NJCL train  3239, the 12:31pm from Woodbridge, is up to 10 min. late due to earlier congestion from an Amtrak train ahead.",1
1267,1559,Pothole repairs on I-287 northbound North of Exit 39 - NJ 10 (Hanover Twp) all lanes of 4 lanes open to traffic   ,1
810,995,Delays on NJ 29 northbound approaching CR 546/Washington Crossing Rd (Hopewell Twp) delays due to volume   ,1
1927,2452,Delays and Pockets of Volume on Garden State Parkway northbound South of Exit 143 - NJ 124 (Irvington Twp) to South of Exit 147 - Clinton Ave (East Orange) 4 mile delay due to volume   ,1
1604,2025,Delays on NJ 24 westbound approaching Exit 7 - NJ 124/JFK Parkway (Millburn Twp) delays due to volume   ,1
2363,3099,Vehicle spun out on NJ 29 northbound North of NJ 129 (Trenton) right shoulder closed use caution   ,1
4953,6425,"M&E train  808, the 7:41am from Lake Hopatcong is subject to up to a 10-minute delay due to a mechanical problem. An update will follow.",1
2042,2585,Delays on New Jersey Turnpike outside exit Interchange 9 - NJ 18 (East Brunswick Twp) due to delays on NJ 18   ,1
2135,2696,Delays on Garden State Parkway local and express roadways northbound North of Exit 120 - Laurence Harbor (Old Bridge Twp) to Garden State Parkway - Cheesequake Service Area (Sayreville) 2 mile delay due to volume   ,1
705,831,Delays on I-295 northbound approaching Exit 67 - US 1 (Lawrence Twp) delays due to volume   ,1
1020,1239,Delays on US 1 southbound approaching Harrison St (West Windsor Twp) delays due to volume   ,1
5124,6616,"ACRL train  4634, the 7:50pm from Lindenwold is up to 20 min. late due to congestion late train  4639.",1
247,278,Delays on Lincoln Tunnel eastbound from New Jersey. (New York) The travel time is 20 minutes from New Jersey Turnpike Exit 16E to the New York side   ,1
3247,4180,Delays on I-80 eastbound between Exit 39 - NJ 53 (Denville Twp) and Exit 43 - I-287 (Parsippany-Troy Hills Twp) delays due to volume   ,1
3650,4690,Minor delays on NJ 55 northbound exiting at NJ 42 (Deptford Twp) use caution   ,1
1360,1681,Disabled vehicle on Holland Tunnel westbound between New York Side - North Tube (Manhattan) and New Jersey Side - North Tube (Jersey City) left lane blocked   ,1
6241,7840,RVL train  5711 the 7:33am from Roselle Park is up to 15 min. late due to an earlier medical emergency.,1
3686,4742,Delays on George Washington Bridge eastbound from New Jersey Side/Upper Level Toll Plaza (Fort Lee) . The travel time is 30 minutes from Interstate 95 at Interstate 80 to the Alexander Hamilton Bridge   ,1
860,1046,Delays on I-80 westbound between Exit 39 - NJ 53 (Denville Twp) and Exit 37 - CR 513/Hibernia Ave (Rockaway Twp) delays due to volume   ,1
5985,7555,Bus Route Nos. 160/162/163/164 are resuming normal operations from Gate 224.,1
4492,5846,Delays on NJ 42 northbound approaching I-295 (Bellmawr) delays due to volume   ,1
5636,7184,"Bus Route No. 83, the 6:00 pm departure from Hackensack to Journal Square did not operate today due to operator availability.",1
4624,6004,"Truly a ""Rock Star""!! Congratulations ",1
184,206,Delays on I-287 northbound area of Exit 40 - CR 511/Parsippany Rd (Parsippany-Troy Hills Twp) delays due to volume   ,1
5344,6856,Bus service to/from PABT is on or close to schedule.,1
4450,5799,Delays on I-287 southbound between South of Exit 8 - Possumtown Rd (Piscataway Twp) and Exit 3 - New Durham Rd (Edison Twp) delays due to volume   ,1
3320,4311,Delays on Lincoln Tunnel westbound from New York (Manhattan) . The travel time is 15 minutes from the New York side to New Jersey Turnpike Exit 16E   ,1
3538,4576,Delays on I-280 eastbound between Exit 12 - Garden State Parkway (East Orange) and Exit 15 - NJ 21 (Newark) delays due to volume   ,1
3254,4189,Crash and Overturned Dump Truck on New Jersey Turnpike outer roadway southbound North of Interchange 13A - Newark Liberty International Airport/US 1&9 (Elizabeth)   ,1
4612,5980,Delays on I-280 eastbound between Exit 12 - Garden State Parkway (East Orange) and Exit 14E - King St (Newark) delays due to volume   ,1
663,789,Delays on I-287 northbound between New Jersey Turnpike (Edison Twp) and Exit 3 - New Durham Rd (Edison Twp) delays due to volume   ,1
3489,4524,Delays on I-295 northbound Exit 60 - I-195/NJ 129 (Hamilton Twp) to Exit 61 - Arena Dr (Hamilton Twp) delays due to volume   ,1
460,557,Delays on Lincoln Tunnel eastbound from New Jersey. (New York) The travel time is 25 minutes from New Jersey Turnpike Exit 16E to the New York side   ,1
4981,6453,"Good evening, thank you for the alert. Can you please provide us with a description of the conductor? I'd like to forward this information to rail supervision for further investigation. - DK",1
4843,6308,"NJCL 2609, the 5:20pm from Hoboken is up to 15 min. late due to equipment availability.",1
6260,7862,"Bus Route No. 195, the 9:13 pm arrival into Willowbrook Mall currently disabled and awaiting mechanical assistances in Little Falls.",1
4369,5712,Delays on NJ 495 eastbound between New Jersey Turnpike (Secaucus) and Lincoln Tunnel (Weehawken Twp) delays due to volume   ,1
4195,5406,Crash on Garden State Parkway southbound South of Exit 159 - I-80 (Saddle Brook Twp) left lane blocked   ,1
684,810,Delays on NJ 24 eastbound between I-287 (Hanover Twp) and Exit 2 - CR 510/Columbia Turnpike (Hanover Twp) delays due to volume   ,1
1386,1759,Delays on NJ 55 northbound approaching NJ 42 (Deptford Twp) delays due to volume   ,1
6155,7746,"Hi Bernie, happy to hear the App is now working. Enjoy the rest of your night! - DK",1
291,333,Delays on New Jersey Turnpike inside exit Interchange 3 - NJ 168 (Runnemede) due to delays on NJ 168   ,1
1354,1670,Overturned tractor trailer on New Jersey Turnpike southbound exiting at Interchange 13 - I-278/Goethals Bridge (Linden) left lane blocked   ,1
